Port,Service level,TPT,Origin Port,Carrier,Order ID,Order Date,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,minm_wgh_qty,max_wgh_qty,minimum cost,rate,mode_dsc,Distance,Vehicle Used,Milage,Daily Capacity,Cost/unit,Total Years
PORT04-PORT09,DTP,2,PORT04,V444_0,1447391187,28-Feb-21,0,0,V55555_26,1613321,PLANT03,PORT09,328,0.068124281,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447241608,15-Jan-21,3,0,V55555_4,1650571,PLANT03,PORT09,268,0.068441826,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447207594,30-Mar-21,3,0,V55555_2,1666954,PLANT03,PORT09,239,0.068624525,0,0.5,2.6175,0.7425,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447167296,4-Oct-21,3,0,V55555_2,1666954,PLANT03,PORT09,273,0.068624525,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447360221,14-Jul-21,3,0,V555555_6,1697087,PLANT03,PORT09,318,0.068690658,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447374459,24-Jun-21,0,0,V55555_26,1697086,PLANT03,PORT09,254,0.068973419,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447212503,2-Jun-21,0,0,V555555555_27,1695348,PLANT03,PORT09,292,0.070377878,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447164385,26-Mar-21,5,0,V55555555_7,1693626,PLANT03,PORT09,337,0.07079241,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447230408,3-Aug-21,3,0,V555555_6,1696073,PLANT03,PORT09,252,0.071367562,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447391470,25-May-21,3,0,V55555_4,1689145,PLANT03,PORT09,256,0.071538387,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447277443,6-Jun-21,3,0,V5555555_12,1658528,PLANT03,PORT09,257,0.071659217,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447219344,30-Sep-21,3,0,V55555_2,1696748,PLANT03,PORT09,291,0.071701063,0,0.5,2.6175,0.7425,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447384421,11-Jan-21,0,0,V5555_33,1689547,PLANT03,PORT09,314,0.071986272,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447241522,10-Jul-21,3,0,V55555_2,1684170,PLANT03,PORT09,282,0.072451977,0,0.5,2.6175,0.7425,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447185873,28-Feb-21,3,0,V555555_6,1695346,PLANT03,PORT09,262,0.072806373,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447183462,18-May-21,0,0,V55_13,1668545,PLANT03,PORT09,274,0.073960623,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447373504,15-Aug-21,3,0,V55555_2,1677878,PLANT03,PORT09,290,0.074362586,0,0.5,2.6175,0.7425,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447284975,14-Jul-21,3,0,V55555_4,1677878,PLANT03,PORT09,275,0.074362586,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447283689,29-May-21,0,0,V55555_26,1677878,PLANT03,PORT09,256,0.074362586,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447386474,8-Mar-21,3,1,V555_15,1677878,PLANT03,PORT09,303,0.074362586,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447386473,11-Aug-21,3,1,V555_15,1677878,PLANT03,PORT09,314,0.074362586,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447232397,15-May-21,0,0,V5555_33,1689548,PLANT03,PORT09,254,0.074479788,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447149383,3-Apr-21,0,0,V5555_33,1689548,PLANT03,PORT09,328,0.074479788,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447312023,22-Jan-21,0,0,V5555_33,1689548,PLANT03,PORT09,314,0.074479788,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447348039,6-Jun-21,3,1,V555_15,1689145,PLANT03,PORT09,325,0.075115307,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447348038,15-Feb-21,3,1,V555_15,1689145,PLANT03,PORT09,313,0.075115307,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447182465,6-Jun-21,0,0,V555555555555555_29,1699220,PLANT03,PORT09,1931,0.075121356,0,0.5,2.6175,0.7425,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447386304,30-Sep-21,3,0,V5555555_19,1692109,PLANT03,PORT09,339,0.075942797,0.01,0.5,2.25375,0.37875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447407043,3-Sep-21,3,0,V5555555_19,1692109,PLANT03,PORT09,305,0.075942797,0.01,0.5,2.25375,0.37875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447185789,29-Jun-21,5,0,V55555555_7,1682802,PLANT03,PORT09,295,0.076486173,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447183471,23-Feb-21,5,0,V55555555_7,1682802,PLANT03,PORT09,317,0.076486173,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447299065,19-Feb-21,0,0,V5555_33,1689546,PLANT03,PORT09,333,0.076625442,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447319053,22-May-21,0,0,V5555_33,1689546,PLANT03,PORT09,267,0.076625442,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447167255,23-Jan-21,0,0,V5555_33,1689546,PLANT03,PORT09,236,0.076625442,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447279014,18-Oct-21,0,0,V5555_33,1689546,PLANT03,PORT09,306,0.076625442,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447211490,22-May-21,0,0,V5555_33,1689546,PLANT03,PORT09,275,0.076625442,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447228937,4-Mar-21,0,0,V5555_25,1695346,PLANT03,PORT09,258,0.076638287,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447373737,6-Oct-21,0,0,V5555_25,1695346,PLANT03,PORT09,310,0.076638287,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447383142,13-Aug-21,0,0,V555555555555555555_45,1689783,PLANT03,PORT09,278,0.076640065,0.01,0.5,2.25375,0.37875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447352396,27-Jun-21,3,0,V5555_20,1697084,PLANT03,PORT09,330,0.077700502,0.01,0.5,2.25375,0.37875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447251055,3-Sep-21,0,0,V5555555_30,1668547,PLANT03,PORT09,264,0.079664309,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447283700,23-Jan-21,0,0,V55555_26,1668547,PLANT03,PORT09,273,0.079664309,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447226271,15-Jul-21,0,0,V5555555_22,1675655,PLANT03,PORT09,319,0.07972678,0.01,0.5,2.25375,0.37875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447149445,7-Sep-21,3,0,V55555555_0,1692974,PLANT03,PORT09,315,0.080233903,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447144040,8-Jan-21,0,0,V5555555555555_16,1682850,PLANT03,PORT09,305,0.080493221,0.01,0.5,2.25375,0.37875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447374460,3-Aug-21,0,0,V55555_26,1697087,PLANT03,PORT09,336,0.082428789,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447201748,24-Jun-21,3,0,V55555555_0,1662274,PLANT03,PORT09,321,0.083063063,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447212629,23-Jun-21,3,0,V55555_2,1687346,PLANT03,PORT09,327,0.083485509,0,0.5,2.6175,0.7425,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447353779,14-Oct-21,5,0,V55555555555555_8,1676566,PLANT03,PORT09,340,0.08396301,0.01,0.5,2.25375,0.37875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_1,1447208920,7-Aug-21,5,0,V55555555555555_8,1676566,PLANT03,PORT09,325,0.08396301,0.01,0.5,2.25375,0.37875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447369674,23-Jun-21,0,0,V555555555_27,1690004,PLANT03,PORT09,315,0.084073854,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447352395,6-Jun-21,3,0,V5555_20,1697085,PLANT03,PORT09,325,0.08524524,0.01,0.5,2.25375,0.37875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447152825,28-Aug-21,0,0,V5555555555555_16,1682760,PLANT03,PORT09,277,0.085402423,0.01,0.5,2.25375,0.37875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447170842,20-Apr-21,0,0,V5555_33,1682805,PLANT03,PORT09,302,0.085914975,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447251090,23-Oct-21,5,0,V55555555_7,1682805,PLANT03,PORT09,308,0.085914975,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447344086,3-May-21,0,0,V555555555_27,1677889,PLANT03,PORT09,313,0.086745293,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447312469,1-Jan-21,3,0,V55555_2,1674853,PLANT03,PORT09,280,0.087299703,0,0.5,2.6175,0.7425,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447229005,24-Jan-21,3,0,V55555_2,1674853,PLANT03,PORT09,293,0.087299703,0,0.5,2.6175,0.7425,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447194397,4-Oct-21,3,0,V55555_2,1674853,PLANT03,PORT09,298,0.087299703,0,0.5,2.6175,0.7425,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447165391,20-Mar-21,3,0,V55555_2,1674853,PLANT03,PORT09,246,0.087299703,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447418954,14-Jan-21,5,0,V55555555_7,1682784,PLANT03,PORT09,262,0.087380968,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447304365,13-Apr-21,0,0,V5555_33,1688571,PLANT03,PORT09,290,0.088089849,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447242488,18-Jan-21,3,0,V555555_6,1660885,PLANT03,PORT09,251,0.088253037,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447399142,13-Aug-21,3,0,V55555_2,1696746,PLANT03,PORT09,291,0.088388634,0,0.5,2.6175,0.7425,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447307779,21-Jun-21,3,0,V5555555_12,1677884,PLANT03,PORT09,287,0.088424944,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447187130,15-Jan-21,0,0,V555555555_27,1675615,PLANT03,PORT09,251,0.088453698,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447146660,5-Jul-21,5,0,V55555555_7,1675615,PLANT03,PORT09,283,0.088453698,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447269621,18-May-21,1,0,V555555555555555555_17,1697080,PLANT03,PORT09,297,0.088886712,0.01,0.5,2.25375,0.37875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447284630,23-Jun-21,0,0,V5555_33,1682648,PLANT03,PORT09,239,0.089027461,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447404677,15-Jan-21,0,0,V5555_33,1682736,PLANT03,PORT09,239,0.089191176,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447373223,26-Apr-21,0,0,V5555555_30,1700097,PLANT03,PORT09,280,0.089360967,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447163361,29-May-21,3,0,V555555_6,1697081,PLANT03,PORT09,302,0.089635494,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447184070,10-Sep-21,0,0,V5555_33,1688629,PLANT03,PORT09,332,0.089682655,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447158691,12-May-21,0,0,V555555555555555555_45,1683392,PLANT03,PORT09,307,0.08982,0.01,0.5,2.25375,0.37875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447214685,1-Aug-21,0,0,V55_13,1672670,PLANT03,PORT09,267,0.090208924,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447351799,24-Jan-21,0,0,V5555_33,1688575,PLANT03,PORT09,304,0.090434093,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447226272,11-Apr-21,0,0,V5555555_22,1680915,PLANT03,PORT09,285,0.090894447,0.01,0.5,2.25375,0.37875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447221838,3-Apr-21,0,0,V5555_33,1688587,PLANT03,PORT09,264,0.091207629,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447295176,15-Sep-21,3,0,V555555_6,1662552,PLANT03,PORT09,268,0.091735246,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447359745,17-May-21,3,0,V555555_6,1662552,PLANT03,PORT09,287,0.091735246,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447358431,14-Sep-21,3,0,V555555_6,1676853,PLANT03,PORT09,325,0.092456891,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447165489,30-Sep-21,0,0,V555555555_27,1690006,PLANT03,PORT09,336,0.092723138,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447202690,11-Oct-21,0,0,V5555_33,1688633,PLANT03,PORT09,294,0.092784307,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447229521,15-Sep-21,0,0,V5555_33,1688633,PLANT03,PORT09,297,0.092784307,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447145769,22-Oct-21,0,0,V5555_33,1688633,PLANT03,PORT09,259,0.092784307,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447207541,17-Aug-21,0,0,V5555_33,1688633,PLANT03,PORT09,303,0.092784307,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447225279,29-Jun-21,0,0,V5555_33,1688633,PLANT03,PORT09,309,0.092784307,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447322719,12-May-21,0,0,V5555_33,1688633,PLANT03,PORT09,293,0.092784307,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447295172,3-Apr-21,3,0,V555555_6,1700105,PLANT03,PORT09,251,0.093690924,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447232391,7-Aug-21,0,0,V5555_33,1689549,PLANT03,PORT09,294,0.095843544,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447243913,30-Mar-21,0,0,V5555_33,1689549,PLANT03,PORT09,241,0.095843544,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447258888,18-Feb-21,0,0,V5555_33,1689549,PLANT03,PORT09,305,0.095843544,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447299186,30-Jul-21,0,0,V5555_33,1689549,PLANT03,PORT09,251,0.095843544,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447236400,27-Oct-21,0,0,V5555_33,1689549,PLANT03,PORT09,313,0.095843544,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447194635,18-Oct-21,0,0,V5555_33,1689549,PLANT03,PORT09,282,0.095843544,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447151669,10-Jul-21,0,0,V5555_33,1689549,PLANT03,PORT09,316,0.095843544,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447342182,17-Aug-21,0,0,V5555_33,1689549,PLANT03,PORT09,262,0.095843544,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447171068,15-Jan-21,3,0,V55555_4,1666954,PLANT03,PORT09,288,0.096074334,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447292071,21-Sep-21,0,0,V5555_33,1682709,PLANT03,PORT09,292,0.096772579,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447302830,30-Apr-21,0,0,V5555_33,1682709,PLANT03,PORT09,265,0.096772579,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447304374,8-Jan-21,0,0,V5555_33,1682709,PLANT03,PORT09,295,0.096772579,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447300858,24-Jun-21,0,0,V5555_33,1688285,PLANT03,PORT09,269,0.097718306,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447250085,10-Jun-21,0,0,V5555_33,1688285,PLANT03,PORT09,235,0.097718306,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447258891,11-Oct-21,0,0,V5555_33,1688285,PLANT03,PORT09,315,0.097718306,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447196660,23-Sep-21,3,0,V55555_2,1680210,PLANT03,PORT09,291,0.09899119,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447323908,11-Apr-21,3,0,V555555_6,1687661,PLANT03,PORT09,329,0.0992,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447173875,15-Aug-21,0,0,V5555_33,1688290,PLANT03,PORT09,315,0.099503734,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447185803,22-Jan-21,0,0,V55555_26,1652604,PLANT03,PORT09,281,0.100148951,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447296249,9-Mar-21,3,0,V5555555_19,1692108,PLANT03,PORT09,294,0.100637353,0.01,0.5,2.25375,0.37875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447229098,26-Jul-21,3,0,V55555_2,1668607,PLANT03,PORT09,237,0.101466544,0,0.5,2.6175,0.7425,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447191298,28-Jan-21,0,0,V5555_33,1689550,PLANT03,PORT09,250,0.102224565,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447325297,28-May-21,0,0,V5555_33,1682651,PLANT03,PORT09,299,0.103310985,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447312218,23-Jun-21,3,0,V55555_2,1676566,PLANT03,PORT09,288,0.104953763,0,0.5,2.6175,0.7425,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447367647,18-Jul-21,3,0,V55555_2,1689298,PLANT03,PORT09,249,0.105125162,0,0.5,2.6175,0.7425,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447398545,15-Feb-21,0,0,V555555555_27,1668545,PLANT03,PORT09,341,0.105658034,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447162913,19-May-21,5,0,V55555555_7,1668545,PLANT03,PORT09,245,0.105658034,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447295175,24-Jan-21,3,0,V555555_6,1676853,PLANT03,PORT09,298,0.105665018,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447362401,7-Aug-21,3,0,V555555_6,1676853,PLANT03,PORT09,274,0.105665018,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447208879,15-May-21,3,0,V555555_6,1655723,PLANT03,PORT09,279,0.106042417,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447189614,10-Jul-21,3,0,V5555555_12,1677884,PLANT03,PORT09,272,0.106109932,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447307298,21-Sep-21,3,0,V555555_6,1677884,PLANT03,PORT09,331,0.106109932,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447187877,5-Apr-21,0,0,V55555555_5,1697086,PLANT03,PORT09,325,0.106112953,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447292035,17-Jun-21,0,0,V5555_33,1688288,PLANT03,PORT09,269,0.106602158,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447296436,22-Oct-21,0,0,V555555555555555555_45,1680738,PLANT03,PORT09,296,0.107033365,0.01,0.5,2.25375,0.37875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447144480,22-May-21,0,0,V555555555555555555_45,1680738,PLANT03,PORT09,326,0.107033365,0.01,0.5,2.25375,0.37875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447299063,5-Apr-21,0,0,V5555_33,1689544,PLANT03,PORT09,318,0.107262158,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447155221,22-Oct-21,0,0,V5555_33,1689544,PLANT03,PORT09,331,0.107262158,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447292034,6-Oct-21,0,0,V5555_33,1689544,PLANT03,PORT09,278,0.107262158,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447296426,28-May-21,0,0,V555555555555555555_45,1689544,PLANT03,PORT09,328,0.107262158,0.01,0.5,2.25375,0.37875,AIR,260,8,11,1013,0.233,13
