Closer Date	Complain Type	Complain	Customer Id	Final	Final detail	Last date	Month	Month date	Name-Mont	Reason	Status	Ticket ID	Wait time s	Week	Call Response	Call Time sec	Complain and date duration	Final Score	Hour	Joining Duration	Monthcount	Resolution Provide	Response time sec	Technical Knowledge
9/8/2021	Volte related Issue	9/8/2021	S0018	Retain	FCR		Sep	9/7/2021	S0018-9		Close	T3-3172	50-60	Week-37	2	666		3	18		9	4	57	4
10/10/2021	Data Speed Issue	10/10/2021	S0019	Retain	FCR		Oct	10/9/2021	S0019-10		Close	T3-3173	> 60	Week-41	3	258		3	15		10	4	123	3
12/9/2021	Call Quality	12/9/2021	S0019	Retain	FCR		Dec	12/8/2021	S0019-12		Close	T3-3174	21-30	Week-50	4	544		4	19		12	4	24	4
12/15/2021	Data Speed Issue	12/15/2021	S0019	Retain	FCR		Dec	12/8/2021	S0019-12		Close	T3-3175	21-30	Week-50	4	813		4	15		12	5	24	4
2/12/2021	Call Quality	2/12/2021	S0019	Retain	FCR		Feb	2/11/2021	S0019-2		Close	T3-3176	40-50	Week-7	3	436		4	21		2	4	45	4
3/14/2021	Call Quality	3/14/2021	S0019	Retain	FCR		Mar	3/13/2021	S0019-3		Close	T3-3177	> 60	Week-11	2	163		4	6		3	4	71	5
4/13/2021	Call Quality	4/13/2021	S0019	Retain	FCR		Apr	4/12/2021	S0019-4		Close	T3-3178	> 60	Week-16	2	553		4	10		4	4	123	5
4/19/2021	Data Speed Issue	4/19/2021	S0019	Retain	FCR		Apr	4/12/2021	S0019-4		Close	T3-3179	> 60	Week-16	0	240		3	11		4	4	123	5
5/19/2021	Data Speed Issue	5/19/2021	S0019	Retain	FCR		May	5/12/2021	S0019-5		Close	T3-3180	20-Nov	Week-20	5	237		4	14		5	4	13	4
6/12/2021	Call Quality	6/12/2021	S0019	Retain	FCR		Jun	6/11/2021	S0019-6		Close	T3-3181	> 60	Week-24	1	898		2	4		6	4	125	2
7/12/2021	NW Fluctuation	7/12/2021	S0019	Retain	FCR		Jul	7/11/2021	S0019-7		Close	T3-3183	> 60	Week-29	1	694		2	12		7	5	136	0
7/18/2021	Call Quality	7/18/2021	S0019	Retain	FCR		Jul	7/11/2021	S0019-7		Close	T3-3182	> 60	Week-29	0	566		3	20		7	5	136	5
9/10/2021	Data Speed Issue	9/10/2021	S0019	Retain	FCR		Sep	9/9/2021	S0019-9		Close	T3-3184	0-10	Week-37	5	134		4	17		9	4	8	4
1/18/2021	NW Fluctuation	1/18/2021	S0021	Churn	FCR	9/14/2021	Jan	1/17/2021	S0021-1		Close	T3-3186	30-40	Week-4	3	264	239	4	13	240	1	5	33	5
1/22/2021	Data Speed Issue	1/21/2021	S0021	Churn	No FCR	9/14/2021	Jan	1/17/2021	S0021-1	"Near by area Utilize ,New Solution require"	Close	T3-3185	30-40	Week-4	3	301	236	1	21	240	1	0	33	1
3/20/2021	Data Speed Issue	3/19/2021	S0021	Churn	No FCR	9/14/2021	Mar	3/18/2021	S0021-3	Near by area media issue	Close	T3-3187	> 60	Week-12	2	522	179	1	13	240	3	0	101	2
5/19/2021	Data Speed Issue	5/18/2021	S0021	Churn	No FCR	9/14/2021	May	5/17/2021	S0021-5	Near by area media issue	Close	T3-3189	21-30	Week-21	4	862	119	3	6	240	5	3	24	3
5/21/2021	Call Quality	5/21/2021	S0021	Churn	FCR	9/14/2021	May	5/17/2021	S0021-5		Close	T3-3188	21-30	Week-21	4	296	116	4	11	240	5	5	24	4
5/24/2021	NW Fluctuation	5/24/2021	S0021	Churn	FCR	9/14/2021	May	5/17/2021	S0021-5		Close	T3-3190	21-30	Week-21	4	327	113	3	21	240	5	5	24	0
6/17/2021	Call Quality	6/17/2021	S0021	Churn	FCR	9/14/2021	Jun	6/16/2021	S0021-6		Close	T3-3191	> 60	Week-25	0	394	89	2	23	240	6	5	95	0
6/20/2021	NW Fluctuation	6/20/2021	S0021	Churn	FCR	9/14/2021	Jun	6/16/2021	S0021-6		Close	T3-3192	> 60	Week-25	2	408	86	3	12	240	6	5	95	3
7/21/2021	Data Speed Issue	7/20/2021	S0021	Churn	No FCR	9/14/2021	Jul	7/16/2021	S0021-7	Near by area media issue	Close	T3-3193	30-40	Week-29	3	483	56	2	21	240	7	3	36	0
8/17/2021	Data Speed Issue	8/16/2021	S0021	Churn	No FCR	9/14/2021	Aug	8/15/2021	S0021-8	"Near by area Utilize ,New Solution require"	Close	T3-3194	40-50	Week-34	3	872	29	2	23	240	8	0	47	3
1/18/2021	Data Speed Issue	1/17/2021	S0022	Churn	No FCR	6/15/2021	Jan	1/16/2021	S0022-1	"Near by area Utilize ,New Solution require"	Close	T3-3195	> 60	Week-3	2	199	149	1	15	150	1	1	131	1
2/16/2021	Internet Not Working/Mobile setting	2/16/2021	S0022	Churn	FCR	6/15/2021	Feb	2/15/2021	S0022-2		Close	T3-3197	> 60	Week-8	2	338	119	4	18	150	2	4	66	5
2/19/2021	Call Quality	2/19/2021	S0022	Churn	FCR	6/15/2021	Feb	2/15/2021	S0022-2		Close	T3-3196	> 60	Week-8	0	212	116	3	6	150	2	5	66	5
2/22/2021	NW Fluctuation	2/22/2021	S0022	Churn	FCR	6/15/2021	Feb	2/15/2021	S0022-2		Close	T3-3198	> 60	Week-8	1	392	113	3	2	150	2	5	66	2
3/19/2021	Data Speed Issue	3/18/2021	S0022	Churn	No FCR	6/15/2021	Mar	3/17/2021	S0022-3	New site already plan onair in 120 days	Close	T3-3200	> 60	Week-12	0	180	89	2	11	150	3	3	144	2
3/21/2021	NW Fluctuation	3/21/2021	S0022	Churn	FCR	6/15/2021	Mar	3/17/2021	S0022-3		Close	T3-3201	> 60	Week-12	3	350	86	4	15	150	3	5	144	4
3/24/2021	Call Quality	3/24/2021	S0022	Churn	FCR	6/15/2021	Mar	3/17/2021	S0022-3		Close	T3-3199	> 60	Week-12	1	432	83	3	19	150	3	4	144	5
5/17/2021	Weak indoor Coverage	5/17/2021	S0022	Churn	FCR	6/15/2021	May	5/16/2021	S0022-5		Close	T3-3202	> 60	Week-21	2	556	29	3	17	150	5	4	148	3
1/13/2021	Data Speed Issue	1/12/2021	S0023	Churn	No FCR	7/10/2021	Jan	1/11/2021	S0023-1	Near by area media issue	Close	T3-3203	0-10	Week-3	5	320	179	2	21	180	1	2	5	0
2/12/2021	Data Speed Issue	2/11/2021	S0023	Churn	No FCR	7/10/2021	Feb	2/10/2021	S0023-2	New site already plan onair in 150 days	Close	T3-3204	> 60	Week-7	3	863	149	2	13	180	2	0	145	3
2/14/2021	NW Fluctuation	2/14/2021	S0023	Churn	FCR	7/10/2021	Feb	2/10/2021	S0023-2		Close	T3-3205	> 60	Week-7	2	438	146	4	21	180	2	4	145	5
3/13/2021	NW Fluctuation	3/13/2021	S0023	Churn	FCR	7/10/2021	Mar	3/12/2021	S0023-3		Close	T3-3206	> 60	Week-11	1	407	119	2	3	180	3	4	75	1
4/12/2021	Call Quality	4/12/2021	S0023	Churn	FCR	7/10/2021	Apr	4/11/2021	S0023-4		Close	T3-3207	40-50	Week-16	3	534	89	4	10	180	4	5	45	5
5/13/2021	Data Speed Issue	5/12/2021	S0023	Churn	No FCR	7/10/2021	May	5/11/2021	S0023-5	New site already plan onair in 120 days	Close	T3-3208	> 60	Week-20	3	477	59	2	17	180	5	2	98	0
5/15/2021	NW Fluctuation	5/15/2021	S0023	Churn	FCR	7/10/2021	May	5/11/2021	S0023-5		Close	T3-3210	> 60	Week-20	0	336	56	3	21	180	5	4	98	4
5/18/2021	Internet Not Working/Mobile setting	5/18/2021	S0023	Churn	FCR	7/10/2021	May	5/11/2021	S0023-5		Close	T3-3209	> 60	Week-20	0	833	53	3	15	180	5	5	98	5
6/11/2021	Call Quality	6/11/2021	S0023	Churn	FCR	7/10/2021	Jun	6/10/2021	S0023-6		Close	T3-3211	50-60	Week-24	2	278	29	3	3	180	6	4	51	4
12/13/2021	Simcard issue	12/13/2021	S0024	Retain	FCR		Dec	12/12/2021	S0024-12		Close	T3-3212	> 60	Week-51	2	804		4	17		12	4	91	5
2/19/2021	Call Quality	2/19/2021	S0024	Retain	FCR		Feb	2/15/2021	S0024-2		Close	T3-3213	> 60	Week-8	2	817		4	9		2	4	139	5
3/18/2021	Data Speed Issue	3/18/2021	S0024	Retain	FCR		Mar	3/17/2021	S0024-3		Close	T3-3214	50-60	Week-12	2	674		2	16		3	4	51	0
3/21/2021	Weak indoor Coverage	3/21/2021	S0024	Retain	FCR		Mar	3/17/2021	S0024-3		Close	T3-3215	50-60	Week-12	2	451		4	17		3	5	51	4
4/17/2021	Simcard issue	4/17/2021	S0024	Retain	FCR		Apr	4/16/2021	S0024-4		Close	T3-3217	0-10	Week-16	5	555		4	18		4	5	6	3
4/20/2021	Data Speed Issue	4/20/2021	S0024	Retain	FCR		Apr	4/16/2021	S0024-4		Close	T3-3216	0-10	Week-16	5	622		5	10		4	5	6	4
7/16/2021	Handset related	7/16/2021	S0024	Retain	FCR		Jul	7/15/2021	S0024-7		Close	T3-3218	> 60	Week-29	2	686		4	18		7	5	125	5
7/19/2021	NW Fluctuation	7/19/2021	S0024	Retain	FCR		Jul	7/15/2021	S0024-7		Close	T3-3219	> 60	Week-29	0	363		3	14		7	5	125	3
8/18/2021	Data Speed Issue	8/18/2021	S0024	Retain	FCR		Aug	8/14/2021	S0024-8		Close	T3-3220	> 60	Week-33	0	523		3	17		8	5	105	4
9/14/2021	NW Fluctuation	9/14/2021	S0024	Retain	FCR		Sep	9/13/2021	S0024-9		Close	T3-3222	0-10	Week-38	5	581		5	3		9	4	4	5
9/17/2021	Data Speed Issue	9/17/2021	S0024	Retain	FCR		Sep	9/13/2021	S0024-9		Close	T3-3221	0-10	Week-38	5	622		5	18		9	4	4	5
11/17/2021	Call Quality	11/17/2021	S0026	Retain	FCR		Nov	11/16/2021	S0026-11		Close	T3-3223	20-Nov	Week-47	5	168		4	16		11	4	16	3
12/17/2021	NW Fluctuation	12/17/2021	S0026	Retain	FCR		Dec	12/16/2021	S0026-12		Close	T3-3224	> 60	Week-51	0	698		2	14		12	5	145	1
3/22/2021	Call Quality	3/22/2021	S0026	Retain	FCR		Mar	3/21/2021	S0026-3		Close	T3-3225	> 60	Week-13	2	736		4	9		3	5	128	5
4/21/2021	Call Quality	4/21/2021	S0026	Retain	FCR		Apr	4/20/2021	S0026-4		Close	T3-3226	0-10	Week-17	5	474		5	21		4	5	8	4
5/21/2021	Handset related	5/21/2021	S0026	Retain	FCR		May	5/20/2021	S0026-5		Close	T3-3227	> 60	Week-21	0	202		3	19		5	4	132	5
7/20/2021	Call Quality	7/20/2021	S0026	Retain	FCR		Jul	7/19/2021	S0026-7		Close	T3-3228	> 60	Week-30	1	330		3	2		7	4	86	5
1/18/2021	DND service related	1/18/2021	S0027	Retain	FCR		Jan	1/11/2021	S0027-1		Close	T3-3234	> 60	Week-3	2	245		3	19		1	4	111	4
10/9/2021	Data Speed Issue	10/9/2021	S0027	Retain	FCR		Oct	10/8/2021	S0027-10		Close	T3-3229	20-Nov	Week-41	5	313		4	13		10	4	11	3
11/14/2021	Bill Related Query	11/14/2021	S0027	Retain	FCR		Nov	11/7/2021	S0027-11		Close	T3-3230	40-50	Week-46	3	534		4	14		11	5	44	5
12/8/2021	Call Quality	12/8/2021	S0027	Retain	FCR		Dec	12/7/2021	S0027-12		Close	T3-3231	> 60	Week-50	0	790		1	13		12	4	90	0
12/11/2021	Data Speed Issue	12/11/2021	S0027	Retain	FCR		Dec	12/7/2021	S0027-12		Close	T3-3232	> 60	Week-50	2	358		4	13		12	4	90	5
12/14/2021	Handset related	12/14/2021	S0027	Retain	FCR		Dec	12/7/2021	S0027-12		Close	T3-3233	> 60	Week-50	1	880		3	12		12	5	90	4
3/13/2021	Bill Related Query	3/13/2021	S0027	Retain	FCR		Mar	3/12/2021	S0027-3		Close	T3-3235	> 60	Week-11	3	757		4	19		3	5	84	5
4/12/2021	Call Quality	4/12/2021	S0027	Retain	FCR		Apr	4/11/2021	S0027-4		Close	T3-3237	> 60	Week-16	1	782		3	20		4	4	69	4
4/15/2021	Bill Related Query	4/15/2021	S0027	Retain	FCR		Apr	4/11/2021	S0027-4		Close	T3-3236	> 60	Week-16	2	502		3	18		4	5	69	1
5/12/2021	Data Speed Issue	5/12/2021	S0027	Retain	FCR		May	5/11/2021	S0027-5		Close	T3-3238	> 60	Week-20	3	438		4	17		5	5	102	4
5/15/2021	Handset related	5/15/2021	S0027	Retain	FCR		May	5/11/2021	S0027-5		Close	T3-3239	> 60	Week-20	2	568		2	18		5	5	102	0
7/11/2021	Data Speed Issue	7/11/2021	S0027	Retain	FCR		Jul	7/10/2021	S0027-7		Close	T3-3240	> 60	Week-28	2	650		3	21		7	4	107	4
8/16/2021	DND service related	8/16/2021	S0027	Retain	FCR		Aug	8/9/2021	S0027-8		Close	T3-3241	> 60	Week-33	0	331		3	7		8	5	91	5
9/9/2021	Bill Related Query	9/9/2021	S0027	Retain	FCR		Sep	9/8/2021	S0027-9		Close	T3-3242	> 60	Week-37	1	510		2	20		9	5	142	1
1/11/2021	Bill Related Query	1/10/2021	S0028	Churn	No FCR	12/5/2021	Jan	1/9/2021	S0028-1	Billing shown higher amount	Close	T3-3244	30-40	Week-2	3	418	329	2	12	330	1	0	39	3
1/14/2021	Data Speed Issue	1/13/2021	S0028	Churn	No FCR	12/5/2021	Jan	1/9/2021	S0028-1	"Near by area Utilize ,New Solution require"	Close	T3-3246	30-40	Week-2	3	405	326	2	18	330	1	0	39	3
1/16/2021	Call Quality	1/16/2021	S0028	Churn	FCR	12/5/2021	Jan	1/9/2021	S0028-1		Close	T3-3245	30-40	Week-2	3	155	323	4	11	330	1	5	39	4
11/6/2021	NW Fluctuation	11/6/2021	S0028	Churn	FCR	12/5/2021	Nov	11/5/2021	S0028-11		Close	T3-3243	> 60	Week-45	3	399	29	4	5	330	11	5	95	5
2/10/2021	Data Speed Issue	2/9/2021	S0028	Churn	No FCR	12/5/2021	Feb	2/8/2021	S0028-2	"Near by area Utilize ,New Solution require"	Close	T3-3247	> 60	Week-7	1	862	299	1	7	330	2	1	78	0
3/12/2021	Data Speed Issue	3/11/2021	S0028	Churn	No FCR	12/5/2021	Mar	3/10/2021	S0028-3	New site already plan onair in 150 days	Close	T3-3248	> 60	Week-11	0	695	269	0	1	330	3	0	109	1
4/11/2021	Data Speed Issue	4/10/2021	S0028	Churn	No FCR	12/5/2021	Apr	4/9/2021	S0028-4	New site already plan onair in 120 days	Close	T3-3249	21-30	Week-15	4	211	239	3	9	330	4	1	30	3
5/11/2021	Data Speed Issue	5/10/2021	S0028	Churn	No FCR	12/5/2021	May	5/9/2021	S0028-5	Near by area media issue	Close	T3-3251	> 60	Week-20	3	505	209	1	4	330	5	0	63	1
5/13/2021	Call Quality	5/13/2021	S0028	Churn	FCR	12/5/2021	May	5/9/2021	S0028-5		Close	T3-3250	> 60	Week-20	2	492	206	4	21	330	5	5	63	4
5/16/2021	NW Fluctuation	5/16/2021	S0028	Churn	FCR	12/5/2021	May	5/9/2021	S0028-5		Close	T3-3252	> 60	Week-20	2	709	203	4	10	330	5	5	63	4
6/10/2021	Data Speed Issue	6/9/2021	S0028	Churn	No FCR	12/5/2021	Jun	6/8/2021	S0028-6	New site already plan onair in 150 days	Close	T3-3253	> 60	Week-24	2	554	179	2	20	330	6	2	116	1
7/9/2021	NW Fluctuation	7/9/2021	S0028	Churn	FCR	12/5/2021	Jul	7/8/2021	S0028-7		Close	T3-3254	30-40	Week-28	3	590	149	4	0	330	7	5	32	4
8/8/2021	Call Quality	8/8/2021	S0028	Churn	FCR	12/5/2021	Aug	8/7/2021	S0028-8		Close	T3-3255	50-60	Week-32	2	727	119	3	12	330	8	4	57	4
9/7/2021	NW Fluctuation	9/7/2021	S0028	Churn	FCR	12/5/2021	Sep	9/6/2021	S0028-9		Close	T3-3256	50-60	Week-37	2	196	89	3	16	330	9	4	60	4
1/20/2021	Volte related Issue	1/20/2021	S0029	Churn	FCR	9/16/2021	Jan	1/19/2021	S0029-1		Close	T3-3257	20-Nov	Week-4	5	461	239	5	4	240	1	4	11	5
2/19/2021	Call Quality	2/19/2021	S0029	Churn	FCR	9/16/2021	Feb	2/18/2021	S0029-2		Close	T3-3258	> 60	Week-8	1	451	209	4	14	240	2	5	119	5
3/21/2021	NW Fluctuation	3/21/2021	S0029	Churn	FCR	9/16/2021	Mar	3/20/2021	S0029-3		Close	T3-3259	> 60	Week-12	0	136	179	3	11	240	3	5	82	5
4/20/2021	Call Quality	4/20/2021	S0029	Churn	FCR	9/16/2021	Apr	4/19/2021	S0029-4		Close	T3-3260	40-50	Week-17	3	120	149	4	20	240	4	4	46	4
6/19/2021	NW Fluctuation	6/19/2021	S0029	Churn	FCR	9/16/2021	Jun	6/18/2021	S0029-6		Close	T3-3262	> 60	Week-25	3	318	89	4	14	240	6	4	110	4
6/22/2021	Call Quality	6/22/2021	S0029	Churn	FCR	9/16/2021	Jun	6/18/2021	S0029-6		Close	T3-3261	> 60	Week-25	0	415	86	3	16	240	6	4	110	4
1/4/2021	Data Speed Issue	1/4/2021	S0030	Retain	FCR		Jan	1/3/2021	S0030-1		Close	T3-3267	> 60	Week-2	1	563		3	13		1	4	89	4
1/10/2021	Call Quality	1/10/2021	S0030	Retain	FCR		Jan	1/3/2021	S0030-1		Close	T3-3266	> 60	Week-2	2	884		3	15		1	5	89	1
10/2/2021	Handset related	10/2/2021	S0030	Retain	FCR		Oct	10/1/2021	S0030-10		Close	T3-3263	50-60	Week-40	2	739		2	19		10	4	58	0
10/5/2021	NW Fluctuation	10/5/2021	S0030	Retain	FCR		Oct	10/1/2021	S0030-10		Close	T3-3264	50-60	Week-40	2	121		3	4		10	5	58	2
12/2/2021	Call Quality	12/2/2021	S0030	Retain	FCR		Dec	12/1/2021	S0030-12		Close	T3-3265	> 60	Week-49	0	835		3	23		12	4	62	4
2/3/2021	Call Quality	2/3/2021	S0030	Retain	FCR		Feb	2/2/2021	S0030-2		Close	T3-3268	50-60	Week-6	2	701		3	10		2	4	55	2
3/5/2021	Handset related	3/5/2021	S0030	Retain	FCR		Mar	3/4/2021	S0030-3		Close	T3-3269	21-30	Week-10	4	893		4	10		3	4	30	3
4/4/2021	Simcard issue	4/4/2021	S0030	Retain	FCR		Apr	4/3/2021	S0030-4		Close	T3-3270	> 60	Week-14	2	276		4	21		4	5	93	4
6/3/2021	Call Quality	6/3/2021	S0030	Retain	FCR		Jun	6/2/2021	S0030-6		Close	T3-3271	30-40	Week-23	3	334		4	18		6	5	40	5
7/3/2021	Simcard issue	7/3/2021	S0030	Retain	FCR		Jul	7/2/2021	S0030-7		Close	T3-3272	> 60	Week-27	3	547		4	13		7	5	128	4
8/2/2021	Weak indoor Coverage	8/2/2021	S0030	Retain	FCR		Aug	8/1/2021	S0030-8		Close	T3-3273	> 60	Week-32	2	503		4	20		8	4	103	5
9/2/2021	Handset related	9/2/2021	S0030	Retain	FCR		Sep	9/1/2021	S0030-9		Close	T3-3274	> 60	Week-36	3	692		4	21		9	5	127	4
1/7/2021	NW Fluctuation	1/7/2021	S0033	Churn	FCR	5/6/2021	Jan	1/6/2021	S0033-1		Close	T3-3275	40-50	Week-2	3	709	119	4	7	120	1	4	46	4
4/7/2021	NW Fluctuation	4/7/2021	S0033	Churn	FCR	5/6/2021	Apr	4/6/2021	S0033-4		Close	T3-3277	20-Nov	Week-15	5	393	29	5	21	120	4	5	14	4
4/11/2021	Data Speed Issue	4/10/2021	S0033	Churn	No FCR	5/6/2021	Apr	4/6/2021	S0033-4	"Near by area Utilize ,New Solution require"	Close	T3-3276	20-Nov	Week-15	5	488	26	3	15	120	4	1	14	2
1/20/2021	Data Speed Issue	1/19/2021	S0034	Churn	No FCR	3/19/2021	Jan	1/18/2021	S0034-1	Near by area media issue	Close	T3-3278	20-Nov	Week-4	5	776	59	3	22	60	1	2	16	3
1/6/2021	Data Speed Issue	1/5/2021	S0035	Churn	No FCR	3/5/2021	Jan	1/4/2021	S0035-1	New site already plan onair in 120 days	Close	T3-3279	> 60	Week-2	0	754	59	1	9	60	1	2	128	2
1/7/2021	Weak indoor Coverage	1/7/2021	S0036	Churn	FCR	4/6/2021	Jan	1/6/2021	S0036-1		Close	T3-3280	> 60	Week-2	3	275	89	4	9	90	1	4	79	5
2/12/2021	Call Quality	2/12/2021	S0036	Churn	FCR	4/6/2021	Feb	2/5/2021	S0036-2		Close	T3-3281	0-10	Week-6	5	295	53	4	12	90	2	4	3	4
3/9/2021	Data Speed Issue	3/8/2021	S0036	Churn	No FCR	4/6/2021	Mar	3/7/2021	S0036-3	Near by area media issue	Close	T3-3282	20-Nov	Week-11	5	757	29	2	21	90	3	2	13	0
1/12/2021	Data Speed Issue	1/12/2021	S0037	Retain	FCR		Jan	1/11/2021	S0037-1		Close	T3-3285	> 60	Week-3	2	822		2	12		1	4	116	1
12/8/2021	Call Quality	12/8/2021	S0037	Retain	FCR		Dec	12/7/2021	S0037-12		Close	T3-3283	> 60	Week-50	3	742		4	18		12	4	121	4
12/11/2021	Data Speed Issue	12/11/2021	S0037	Retain	FCR		Dec	12/7/2021	S0037-12		Close	T3-3284	> 60	Week-50	3	713		2	17		12	4	121	0
3/13/2021	Bill Related Query	3/13/2021	S0037	Retain	FCR		Mar	3/12/2021	S0037-3		Close	T3-3286	> 60	Week-11	0	618		3	22		3	5	147	5
3/16/2021	Data Speed Issue	3/16/2021	S0037	Retain	FCR		Mar	3/12/2021	S0037-3		Close	T3-3287	> 60	Week-11	1	270		3	20		3	5	147	4
4/12/2021	Call Quality	4/12/2021	S0037	Retain	FCR		Apr	4/11/2021	S0037-4		Close	T3-3288	21-30	Week-16	4	835		5	6		4	5	23	5
4/15/2021	Internet Not Working/Mobile setting	4/15/2021	S0037	Retain	FCR		Apr	4/11/2021	S0037-4		Close	T3-3290	21-30	Week-16	4	486		4	8		4	5	23	3
4/18/2021	Handset related	4/18/2021	S0037	Retain	FCR		Apr	4/11/2021	S0037-4		Close	T3-3289	21-30	Week-16	4	797		4	17		4	4	23	3
5/12/2021	Data Speed Issue	5/12/2021	S0037	Retain	FCR		May	5/11/2021	S0037-5		Close	T3-3292	> 60	Week-20	3	415		4	21		5	5	94	3
5/16/2021	Bill Related Query	5/15/2021	S0037	Retain	No FCR		May	5/11/2021	S0037-5	VAS issue	Close	T3-3291	> 60	Week-20	1	573		1	16		5	2	94	1
6/11/2021	Call Quality	6/11/2021	S0037	Retain	FCR		Jun	6/10/2021	S0037-6		Close	T3-3293	> 60	Week-24	1	168		3	12		6	4	100	3
6/14/2021	Data Speed Issue	6/14/2021	S0037	Retain	FCR		Jun	6/10/2021	S0037-6		Close	T3-3294	> 60	Week-24	3	880		4	15		6	5	100	4
7/11/2021	Data Speed Issue	7/11/2021	S0037	Retain	FCR		Jul	7/10/2021	S0037-7		Close	T3-3295	30-40	Week-28	3	254		3	9		7	5	33	1
9/9/2021	Bill Related Query	9/9/2021	S0037	Retain	FCR		Sep	9/8/2021	S0037-9		Close	T3-3296	50-60	Week-37	2	199		4	11		9	5	59	5
9/12/2021	NW Fluctuation	9/12/2021	S0037	Retain	FCR		Sep	9/8/2021	S0037-9		Close	T3-3297	50-60	Week-37	2	439		2	19		9	5	59	0
1/7/2021	Coverage Issue	1/6/2021	S0039	Churn	No FCR	2/4/2021	Jan	1/5/2021	S0039-1	No coverage near by area	Close	T3-3298	> 60	Week-2	1	361	29	1	18	30	1	1	75	1
1/12/2021	Volte related Issue	1/12/2021	S0040	Retain	FCR		Jan	1/11/2021	S0040-1		Close	T3-3303	50-60	Week-3	2	562		3	9		1	4	54	4
1/15/2021	NW Fluctuation	1/15/2021	S0040	Retain	FCR		Jan	1/11/2021	S0040-1		Close	T3-3302	50-60	Week-3	2	588		4	12		1	4	54	5
10/9/2021	NW Fluctuation	10/9/2021	S0040	Retain	FCR		Oct	10/8/2021	S0040-10		Close	T3-3299	> 60	Week-41	2	224		4	6		10	4	132	5
10/12/2021	Volte related Issue	10/12/2021	S0040	Retain	FCR		Oct	10/8/2021	S0040-10		Close	T3-3300	> 60	Week-41	1	294		2	14		10	4	132	2
11/8/2021	Volte related Issue	11/8/2021	S0040	Retain	FCR		Nov	11/7/2021	S0040-11		Close	T3-3301	21-30	Week-46	4	359		4	17		11	4	26	5
3/13/2021	NW Fluctuation	3/13/2021	S0040	Retain	FCR		Mar	3/12/2021	S0040-3		Close	T3-3304	30-40	Week-11	3	819		4	9		3	5	34	5
4/12/2021	Call Quality	4/12/2021	S0040	Retain	FCR		Apr	4/11/2021	S0040-4		Close	T3-3305	50-60	Week-16	2	442		4	21		4	5	59	4
5/12/2021	NW Fluctuation	5/12/2021	S0040	Retain	FCR		May	5/11/2021	S0040-5		Close	T3-3306	> 60	Week-20	3	726		3	9		5	4	150	1
5/15/2021	Simcard issue	5/15/2021	S0040	Retain	FCR		May	5/11/2021	S0040-5		Close	T3-3307	> 60	Week-20	1	371		3	5		5	4	150	4
6/11/2021	Call Quality	6/11/2021	S0040	Retain	FCR		Jun	6/10/2021	S0040-6		Close	T3-3308	> 60	Week-24	3	376		4	23		6	5	145	4
7/11/2021	Call Quality	7/11/2021	S0040	Retain	FCR		Jul	7/10/2021	S0040-7		Close	T3-3309	40-50	Week-28	3	548		4	2		7	5	46	4
8/10/2021	NW Fluctuation	8/10/2021	S0040	Retain	FCR		Aug	8/9/2021	S0040-8		Close	T3-3310	> 60	Week-33	0	897		3	8		8	4	77	4
9/9/2021	Msg related	9/9/2021	S0040	Retain	FCR		Sep	9/8/2021	S0040-9		Close	T3-3311	> 60	Week-37	0	757		3	17		9	4	134	4
2/13/2021	NW Fluctuation	2/13/2021	S0043	Churn	FCR	8/5/2021	Feb	2/6/2021	S0043-2		Close	T3-3312	> 60	Week-6	1	130	173	3	20	180	2	5	109	4
4/9/2021	Data Speed Issue	4/8/2021	S0043	Churn	No FCR	8/5/2021	Apr	4/7/2021	S0043-4	Near by area media issue	Close	T3-3313	> 60	Week-15	2	764	119	1	18	180	4	1	139	0
5/8/2021	NW Fluctuation	5/8/2021	S0043	Churn	FCR	8/5/2021	May	5/7/2021	S0043-5		Close	T3-3315	21-30	Week-19	4	384	89	5	6	180	5	5	26	5
5/12/2021	Data Speed Issue	5/11/2021	S0043	Churn	No FCR	8/5/2021	May	5/7/2021	S0043-5	New site already plan onair in 120 days	Close	T3-3314	21-30	Week-19	4	286	86	3	0	180	5	3	26	3
6/7/2021	NW Fluctuation	6/7/2021	S0043	Churn	FCR	8/5/2021	Jun	6/6/2021	S0043-6		Close	T3-3317	> 60	Week-24	3	580	59	4	9	180	6	4	76	5
6/11/2021	Data Speed Issue	6/10/2021	S0043	Churn	No FCR	8/5/2021	Jun	6/6/2021	S0043-6	New site already plan onair in 150 days	Close	T3-3316	> 60	Week-24	0	395	56	0	12	180	6	1	76	0
7/7/2021	Call Quality	7/7/2021	S0043	Churn	FCR	8/5/2021	Jul	7/6/2021	S0043-7		Close	T3-3318	21-30	Week-28	4	323	29	4	20	180	7	4	25	3
7/10/2021	NW Fluctuation	7/10/2021	S0043	Churn	FCR	8/5/2021	Jul	7/6/2021	S0043-7		Close	T3-3319	21-30	Week-28	4	658	26	5	11	180	7	5	25	5
4/18/2021	Data Speed Issue	4/17/2021	S0048	Churn	No FCR	8/14/2021	Apr	4/16/2021	S0048-4	New site already plan onair in 120 days	Close	T3-3320	21-30	Week-16	4	311	119	2	21	120	4	3	29	0
7/17/2021	Data Speed Issue	7/16/2021	S0048	Churn	No FCR	8/14/2021	Jul	7/15/2021	S0048-7	"Near by area Utilize ,New Solution require"	Close	T3-3321	30-40	Week-29	3	604	29	2	9	120	7	2	39	2
