Customer Category	Customer Id	Data Utilization	Date	Gender	Month Name	Region	Services	State	Week	Age	Call Quality	Capacity	Data traffic	Employee cost	Maintanace cost	Marketing Cost	Nw availability	Packet loss	Plan	Thpt	Total Cost	Utilization	Utilization data
Retain	S0013	> 90% Utilize	1/14/2021	Female	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	33	1	105	100	50	94	93	95.66	1	399	2392.2	237	84	95.24
Retain	S0013	> 90% Utilize	2/13/2021	Female	Feb	South	"Voice,Data"	Andhra Pradesh	Week-7	33	0	105	98	64	93	77	89.49	0	399	2680.64	234	78	93.33
Retain	S0013	> 90% Utilize	3/15/2021	Female	Mar	South	"Voice,Data"	Andhra Pradesh	Week-12	33	0	105	103	55	45	74	94.9	0	399	2465.68	174	79.5	98.10
Retain	S0013	< 90 % Utilize	4/14/2021	Female	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	33	0	105	90	40	50	87	94.73	0	399	3028.4	177	72.5	85.71
Retain	S0013	> 90% Utilize	5/14/2021	Female	May	South	"Voice,Data"	Andhra Pradesh	Week-20	33	0	105	102	47	61	67	89.87	0	399	2462.66	175	81	97.14
Retain	S0013	> 90% Utilize	6/13/2021	Female	Jun	South	"Voice,Data"	Andhra Pradesh	Week-25	33	1	105	101	62	41	61	89.76	0.54	399	2608.51	164	85.5	96.19
Retain	S0013	> 90% Utilize	7/13/2021	Female	Jul	South	"Voice,Data"	Andhra Pradesh	Week-29	33	2	105	99	72	48	56	88.79	1.41	399	1462.8	176	73	94.29
Retain	S0013	< 90 % Utilize	8/12/2021	Female	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	33	2	105	89	96	49	65	84.81	1.3	399	2120.64	210	73.33	84.76
Retain	S0013	< 90 % Utilize	9/11/2021	Female	Sep	South	"Voice,Data"	Andhra Pradesh	Week-37	33	1	105	90	40	40	88	91.86	0.77	399	1959.5	168	75	85.71
Retain	S0013	< 90 % Utilize	10/11/2021	Female	Oct	South	"Voice,Data"	Andhra Pradesh	Week-42	33	1	105	90	74	82	75	91.77	0.44	399	2660.66	231	70.67	85.71
Retain	S0013	< 90 % Utilize	11/10/2021	Female	Nov	South	"Voice,Data"	Andhra Pradesh	Week-46	33	3	105	86	90	48	52	89.39	2.59	399	1955.19	190	65.33	81.90
Retain	S0013	> 90% Utilize	12/10/2021	Female	Dec	South	"Voice,Data"	Andhra Pradesh	Week-50	33	3	105	103	100	57	58	92.48	2.62	399	1087.76	215	81.33	98.10
Retain	S0014	> 90% Utilize	1/9/2021	Female	Jan	South	"Voice,Data"	Andhra Pradesh	Week-2	36	2	105	101	61	73	57	92.96	1.76	399	1135.69	191	98.5	96.19
Retain	S0014	< 90 % Utilize	2/8/2021	Female	Feb	South	"Voice,Data"	Andhra Pradesh	Week-7	36	2	105	86	55	81	54	92.35	1.72	399	2166.15	190	86.5	81.90
Retain	S0014	< 90 % Utilize	3/10/2021	Female	Mar	South	"Voice,Data"	Andhra Pradesh	Week-11	36	2	105	86	82	48	92	91.64	2	399	1187.69	222	95.5	81.90
Retain	S0014	< 90 % Utilize	4/9/2021	Female	Apr	South	"Voice,Data"	Andhra Pradesh	Week-15	36	2	105	91	59	77	84	93.71	1.47	399	1597.65	220	89.5	86.67
Retain	S0014	> 90% Utilize	5/9/2021	Female	May	South	"Voice,Data"	Andhra Pradesh	Week-20	36	1	105	99	66	52	88	91.8	0.34	399	2585.89	206	102	94.29
Retain	S0014	< 90 % Utilize	6/8/2021	Female	Jun	South	"Voice,Data"	Andhra Pradesh	Week-24	36	0	105	89	87	41	73	94.37	0	399	3682.24	201	92.5	84.76
Retain	S0014	> 90% Utilize	7/8/2021	Female	Jul	South	"Voice,Data"	Andhra Pradesh	Week-28	36	1	105	100	59	83	83	89.92	0.72	399	2355.43	225	92.5	95.24
Retain	S0014	> 90% Utilize	8/7/2021	Female	Aug	South	"Voice,Data"	Andhra Pradesh	Week-32	36	0	105	96	96	52	90	93.57	0	399	2376.45	238	99.5	91.43
Retain	S0014	> 90% Utilize	9/6/2021	Female	Sep	South	"Voice,Data"	Andhra Pradesh	Week-37	36	2	105	99	42	94	59	91.77	1.76	399	896.47	195	99	94.29
Retain	S0014	> 90% Utilize	10/6/2021	Female	Oct	South	"Voice,Data"	Andhra Pradesh	Week-41	36	2	105	97	50	46	55	89.73	2	399	1058.31	151	95	92.38
Retain	S0014	< 90 % Utilize	11/5/2021	Female	Nov	South	"Voice,Data"	Andhra Pradesh	Week-45	36	1	105	94	85	43	79	95.77	0.32	399	2436.89	207	69.5	89.52
Retain	S0014	< 90 % Utilize	12/5/2021	Female	Dec	South	"Voice,Data"	Andhra Pradesh	Week-50	36	1	105	94	82	49	86	89.96	0.35	399	2368.19	217	67.75	89.52
Retain	S0015	< 90 % Utilize	1/16/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	18	0	45	33	49	54	74	90.87	0	199	4488.65	177	64.17	73.33
Retain	S0015	> 90% Utilize	2/15/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-8	18	0	45	42	52	59	84	95.98	0	199	2286.29	195	66	93.33
Retain	S0015	> 90% Utilize	3/17/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-12	18	3	45	45	86	99	89	92.81	2.6	199	1127.4	274	65.33	100.00
Retain	S0015	< 90 % Utilize	4/16/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	18	0	45	40	91	81	67	96.55	0	199	4194.7	239	65.43	88.89
Retain	S0015	< 90 % Utilize	5/16/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-21	18	1	45	34	48	90	76	92.47	0.81	199	2421.2	214	63.71	75.56
Retain	S0015	< 90 % Utilize	6/15/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-25	18	3	45	30	73	86	74	97.52	2.35	199	2368.5	233	63	66.67
Retain	S0015	> 90% Utilize	7/15/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-29	18	3	45	42	58	67	57	95.98	2.45	199	2289.27	182	70.17	93.33
Retain	S0015	< 90 % Utilize	8/14/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	18	2	45	26	99	100	81	86.3	1.88	199	1585.48	280	68.83	57.78
Retain	S0015	> 90% Utilize	9/13/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-38	18	2	45	41	50	96	69	93.35	1.75	199	1080.5	215	66.8	91.11
Retain	S0015	> 90% Utilize	10/13/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-42	18	0	45	45	75	94	69	88.67	0	199	2492.17	238	61.33	100.00
Retain	S0015	< 90 % Utilize	11/12/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-46	18	2	45	27	94	79	56	95.47	1.43	199	1582.8	229	57	60.00
Retain	S0015	> 90% Utilize	12/12/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-51	18	0	45	44	51	95	52	91.34	0	199	2217.88	198	65.5	97.78
Retain	S0016	< 90 % Utilize	1/7/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-2	18	1	45	32	56	53	59	91.69	0.82	199	2718.34	168	32	71.11
Retain	S0016	> 90% Utilize	2/6/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-6	18	0	45	42	99	98	50	94.83	0	199	2206.53	247	50.5	93.33
Retain	S0016	< 90 % Utilize	3/8/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-11	18	0	45	32	45	89	84	94.55	0	199	4741.68	218	53.5	71.11
Retain	S0016	< 90 % Utilize	4/7/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-15	18	1	45	31	100	98	79	93.9	0.83	199	4338.17	277	51	68.89
Retain	S0016	< 90 % Utilize	5/7/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-19	18	3	45	37	69	100	66	92.94	2.62	199	2659.82	235	52	82.22
Retain	S0016	< 90 % Utilize	6/6/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-24	18	3	45	29	70	92	66	97.44	2.86	199	2102.31	228	43	64.44
Retain	S0016	< 90 % Utilize	7/6/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-28	18	0	45	40	66	84	66	91.33	0	199	4374.79	216	50	88.89
Retain	S0016	< 90 % Utilize	8/5/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-32	18	1	45	30	62	45	75	85.89	1	199	2281.43	182	47	66.67
Retain	S0016	< 90 % Utilize	9/4/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-36	18	3	45	34	46	79	98	89.7	2.34	199	1944.18	223	35	75.56
Retain	S0016	< 90 % Utilize	10/4/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-41	18	3	45	31	56	48	89	97.34	2.86	199	2399.2	193	29.5	68.89
Retain	S0016	> 90% Utilize	11/3/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-45	18	1	45	42	84	67	74	89.91	0.54	199	2391.89	225	38	93.33
Retain	S0016	< 90 % Utilize	12/3/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-49	18	2	45	39	84	73	74	91.43	1.66	199	2304.66	231	39	86.67
Retain	S0017	> 90% Utilize	1/6/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-2	21	2	45	45	66	96	85	97.76	2	199	1388.74	247	70.67	100.00
Retain	S0017	< 90 % Utilize	2/5/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-6	21	0	45	37	54	41	99	97.54	0	199	3586.67	194	67.67	82.22
Retain	S0017	< 90 % Utilize	3/7/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-11	21	0	45	31	76	83	65	96.99	0	199	3724.54	224	68.67	68.89
Retain	S0017	> 90% Utilize	4/6/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-15	21	2	45	42	47	58	77	94.31	2	199	1093.69	182	71.67	93.33
Retain	S0017	> 90% Utilize	5/6/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-19	21	2	45	43	49	100	64	95.39	2	199	1606.28	213	95	95.56
Retain	S0017	< 90 % Utilize	6/5/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-23	21	3	45	26	64	76	93	93.3	2.42	199	1820.65	233	26	57.78
Churn	S0017	> 90% Utilize	7/5/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-28	21	3	45	43	67	69	61	86.5	2.44	199	1141.4	197	43	95.56
Retain	S0018	Voice User Only	1/10/2021	Male	Jan	South	"text,voice"	Andhra Pradesh	Week-3	49	1			91	41	51	95.59	0.64	149	2407.76	183	19	
Retain	S0018	Voice User Only	2/9/2021	Male	Feb	South	"text,voice"	Andhra Pradesh	Week-7	49	0			45	68	98	94.89	0	149	2559.83	211	17	
Retain	S0018	Voice User Only	3/11/2021	Male	Mar	South	"text,voice"	Andhra Pradesh	Week-11	49	2			82	44	57	96.63	1.58	149	1452.29	183	15.5	
Retain	S0018	Voice User Only	4/10/2021	Male	Apr	South	"text,voice"	Andhra Pradesh	Week-15	49	3			93	92	95	95.75	2.68	149	1339.81	280	16	
Retain	S0018	Voice User Only	5/10/2021	Male	May	South	"text,voice"	Andhra Pradesh	Week-20	49	2			84	58	76	89.85	1.88	149	1145.84	218	21.5	
Retain	S0018	Voice User Only	6/9/2021	Male	Jun	South	"text,voice"	Andhra Pradesh	Week-24	49	1			71	96	96	86.97	0.79	149	2262.87	263	13	
Retain	S0018	Voice User Only	7/9/2021	Male	Jul	South	"text,voice"	Andhra Pradesh	Week-28	49	0			83	48	75	86.36	0	149	2449.51	206	16.5	
Retain	S0018	Voice User Only	8/8/2021	Male	Aug	South	"text,voice"	Andhra Pradesh	Week-33	49	0			40	69	51	93.57	0	149	2687.65	160	16	
Retain	S0018	Voice User Only	9/7/2021	Male	Sep	South	"text,voice"	Andhra Pradesh	Week-37	49	0			93	56	91	88.62	0	149	2275.45	240	22.5	
Retain	S0018	Voice User Only	10/7/2021	Male	Oct	South	"text,voice"	Andhra Pradesh	Week-41	49	1			52	76	83	97.64	0.61	149	2590.77	211	19	
Retain	S0018	Voice User Only	11/6/2021	Male	Nov	South	"text,voice"	Andhra Pradesh	Week-45	49	0			41	93	88	88.4	0	149	2581.55	222	15	
Retain	S0018	Voice User Only	12/6/2021	Male	Dec	South	"text,voice"	Andhra Pradesh	Week-50	49	1			55	69	94	95.61	0.9	149	2411.76	218	20	
Retain	S0019	< 90 % Utilize	1/12/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	21	2	45	39	67	82	87	94.43	1.41	199	1520.56	236	39	86.67
Retain	S0019	> 90% Utilize	2/11/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-7	21	2	45	43	47	86	66	91.44	1.78	199	844.85	199	43	95.56
Retain	S0019	< 90 % Utilize	3/13/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-11	21	0	45	35	52	59	51	91.64	0	199	4199.55	162	35	77.78
Retain	S0019	< 90 % Utilize	4/12/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	21	2	45	38	97	67	66	89.65	2	199	1614.78	230	38	84.44
Retain	S0019	< 90 % Utilize	5/12/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-20	21	2	45	35	76	75	87	90.96	1.42	199	1832.66	238	35	77.78
Retain	S0019	< 90 % Utilize	6/11/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-24	21	3	45	34	86	83	96	91.42	2.4	199	1973.57	265	34	75.56
Retain	S0019	< 90 % Utilize	7/11/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-29	21	2	45	36	51	86	71	91.53	1.73	199	1192.55	208	36	80.00
Retain	S0019	< 90 % Utilize	8/10/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	21	2	45	38	83	75	85	87.51	1.51	199	2074.89	243	38	84.44
Retain	S0019	> 90% Utilize	9/9/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-37	21	0	45	44	56	94	88	94.71	0	199	2562.41	238	44	97.78
Retain	S0019	< 90 % Utilize	10/9/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-41	21	0	45	31	85	81	71	91.76	0	199	4494.39	237	31	68.89
Retain	S0019	< 90 % Utilize	11/8/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-46	21	2	45	33	69	42	100	95.89	1.31	199	1732.44	211	33	73.33
Retain	S0019	> 90% Utilize	12/8/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-50	21	3	45	43	52	77	65	90.31	2.76	199	884.25	194	43	95.56
Retain	S0020	< 90 % Utilize	1/10/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	18	3	45	38	70	84	54	92.56	2.73	199	2504.75	208	19	84.44
Retain	S0020	< 90 % Utilize	2/9/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-7	18	3	45	34	57	60	87	96.66	2.37	199	1832.2	204	17	75.56
Retain	S0020	< 90 % Utilize	3/11/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-11	18	2	45	31	70	75	73	96.58	1.77	199	2123.31	218	15.5	68.89
Retain	S0020	< 90 % Utilize	4/10/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-15	18	0	45	32	61	100	63	90.54	0	199	4424.65	224	16	71.11
Retain	S0020	> 90% Utilize	5/10/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-20	18	2	45	43	85	100	75	92.5	1.44	199	1326.64	260	21.5	95.56
Retain	S0020	< 90 % Utilize	6/9/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-24	18	2	45	26	69	82	79	96.59	2	199	1982.16	230	13	57.78
Retain	S0020	< 90 % Utilize	7/9/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-28	18	3	45	33	88	73	74	85.51	2.5	199	2417.15	235	16.5	73.33
Retain	S0020	< 90 % Utilize	8/8/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	18	1	45	32	63	53	89	95	0.71	199	2229.75	205	16	71.11
Retain	S0020	> 90% Utilize	9/7/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-37	18	2	45	45	71	64	61	89.3	1.43	199	1099.82	196	22.5	100.00
Retain	S0020	< 90 % Utilize	10/7/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-41	18	2	45	38	40	74	57	88.66	2	199	1057.61	171	19	84.44
Retain	S0020	< 90 % Utilize	11/6/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-45	18	0	45	30	78	67	79	92.66	0	199	4480.74	224	15	66.67
Retain	S0020	< 90 % Utilize	12/6/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-50	18	0	45	40	95	82	50	92.41	0	199	4170.72	227	20	88.89
Retain	S0021	> 90% Utilize	1/17/2021	Male	Jan	South	"text,voice,data,Video"	Andhra Pradesh	Week-4	22	2	75	75	69	61	98	95.94	1.49	299	1697.22	228	75	100.00
Retain	S0021	> 90% Utilize	2/16/2021	Male	Feb	South	"text,voice,data,Video"	Andhra Pradesh	Week-8	22	1	75	74	80	78	89	96.46	0.67	299	2402.71	247	74	98.67
Retain	S0021	< 90 % Utilize	3/18/2021	Male	Mar	South	"text,voice,data,Video"	Andhra Pradesh	Week-12	22	2	75	58	70	90	55	96.99	2	299	2203.18	215	58	77.33
Retain	S0021	< 90 % Utilize	4/17/2021	Male	Apr	South	"text,voice,data,Video"	Andhra Pradesh	Week-16	22	2	75	65	61	50	96	93.45	1.82	299	2202.42	207	65	86.67
Retain	S0021	< 90 % Utilize	5/17/2021	Male	May	South	"text,voice,data,Video"	Andhra Pradesh	Week-21	22	2	75	67	64	61	92	91.77	1.77	299	1942.84	217	67	89.33
Retain	S0021	< 90 % Utilize	6/16/2021	Male	Jun	South	"text,voice,data,Video"	Andhra Pradesh	Week-25	22	1	75	62	53	81	57	86.99	0.34	299	1958.78	191	62	82.67
Retain	S0021	> 90% Utilize	7/16/2021	Male	Jul	South	"text,voice,data,Video"	Andhra Pradesh	Week-29	22	2	75	73	91	67	94	90.45	1.4	299	1147.31	252	73	97.33
Retain	S0021	< 90 % Utilize	8/15/2021	Male	Aug	South	"text,voice,data,Video"	Andhra Pradesh	Week-34	22	1	75	66	61	94	76	85.89	0.88	299	2702.38	231	66	88.00
Churn	S0021	< 90 % Utilize	9/14/2021	Male	Sep	South	"text,voice,data,Video"	Andhra Pradesh	Week-38	22	0	75	56	74	67	99	88.39	0	299	4343.24	240	56	74.67
Retain	S0022	< 90 % Utilize	1/16/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	21	0	45	35	98	81	74	93.88	0	199	4295.3	253	64.17	77.78
Retain	S0022	> 90% Utilize	2/15/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-8	21	3	45	44	84	54	53	92.48	2.66	199	851.86	191	66	97.78
Retain	S0022	< 90 % Utilize	3/17/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-12	21	3	45	36	66	84	82	89.66	2.76	199	1939.45	232	65.33	80.00
Retain	S0022	> 90% Utilize	4/16/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	21	2	45	42	66	58	76	92.96	1.85	199	1132.6	200	65.43	93.33
Retain	S0022	< 90 % Utilize	5/16/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-21	21	0	45	25	94	95	80	94.77	0	199	4027.79	269	63.71	55.56
Churn	S0022	< 90 % Utilize	6/15/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-25	21	0	45	29	75	59	69	88.87	0	199	4001.89	203	63	64.44
Retain	S0023	< 90 % Utilize	1/11/2021	Male	Jan	South	"text,voice,data,Video"	Andhra Pradesh	Week-3	19	1	75	66	64	87	100	90.7	0.63	299	2074.24	251	76	88.00
Retain	S0023	< 90 % Utilize	2/10/2021	Male	Feb	South	"text,voice,data,Video"	Andhra Pradesh	Week-7	19	2	75	56	83	53	53	89.62	2	299	2109.27	189	69.5	74.67
Retain	S0023	> 90% Utilize	3/12/2021	Male	Mar	South	"text,voice,data,Video"	Andhra Pradesh	Week-11	19	1	75	72	44	83	69	93.9	0.37	299	2435.77	196	78.25	96.00
Retain	S0023	< 90 % Utilize	4/11/2021	Male	Apr	South	"text,voice,data,Video"	Andhra Pradesh	Week-16	19	0	75	65	90	50	75	90.35	0	299	4435.46	215	78	86.67
Retain	S0023	> 90% Utilize	5/11/2021	Male	May	South	"text,voice,data,Video"	Andhra Pradesh	Week-20	19	3	75	75	58	94	50	94.48	2.67	299	1277.31	202	76	100.00
Retain	S0023	> 90% Utilize	6/10/2021	Male	Jun	South	"text,voice,data,Video"	Andhra Pradesh	Week-24	19	0	75	72	56	47	52	91.85	0	299	2479.7	155	74.5	96.00
Churn	S0023	< 90 % Utilize	7/10/2021	Male	Jul	South	"text,voice,data,Video"	Andhra Pradesh	Week-28	19	1	75	56	46	99	84	85.69	0.61	299	2050.82	229	74.5	74.67
Retain	S0024	< 90 % Utilize	1/16/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	21	0	45	39	53	80	56	97.49	0	199	3471.65	189	64.17	86.67
Retain	S0024	< 90 % Utilize	2/15/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-8	21	3	45	36	62	70	97	89.59	2.78	199	2279.25	229	66	80.00
Retain	S0024	< 90 % Utilize	3/17/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-12	21	3	45	27	90	53	63	95.79	2.41	199	1640.39	206	65.33	60.00
Retain	S0024	< 90 % Utilize	4/16/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	21	1	45	30	60	97	70	94.88	0.84	199	1933.77	227	65.43	66.67
Retain	S0024	< 90 % Utilize	5/16/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-21	21	0	45	30	71	87	93	96.52	0	199	3706.43	251	63.71	66.67
Retain	S0024	< 90 % Utilize	6/15/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-25	21	1	45	27	60	76	66	95.67	0.65	199	2315.71	202	63	60.00
Retain	S0024	> 90% Utilize	7/15/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-29	21	3	45	43	71	84	80	97.4	2.58	199	1683.4	235	70.17	95.56
Retain	S0024	> 90% Utilize	8/14/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	21	2	45	41	40	72	95	88.37	1.83	199	1039.84	207	68.83	91.11
Retain	S0024	< 90 % Utilize	9/13/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-38	21	1	45	26	45	41	73	89.46	0.44	199	1924.61	159	66.8	57.78
Retain	S0024	< 90 % Utilize	10/13/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-42	21	0	45	29	47	75	89	90.51	0	199	4008.76	211	61.33	64.44
Retain	S0024	< 90 % Utilize	11/12/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-46	21	1	45	31	52	97	74	90.44	0.71	199	2028.2	223	57	68.89
Retain	S0024	< 90 % Utilize	12/12/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-51	21	0	45	37	53	67	79	92.54	0	199	4147.24	199	65.5	82.22
Retain	S0025	> 90% Utilize	1/15/2021	Male	Jan	South	"Voice,Data"	Andhra Pradesh	Week-3	32	2	105	105	90	67	87	89.84	1.45	399	1452.56	244	105	100.00
Retain	S0025	> 90% Utilize	2/14/2021	Male	Feb	South	"Voice,Data"	Andhra Pradesh	Week-8	32	1	105	105	99	75	63	90.63	0.72	399	2410.59	237	105	100.00
Retain	S0025	< 90 % Utilize	3/16/2021	Male	Mar	South	"Voice,Data"	Andhra Pradesh	Week-12	32	2	105	86	53	53	83	96.51	1.72	399	1703.48	189	86	81.90
Retain	S0025	> 90% Utilize	4/15/2021	Male	Apr	South	"Voice,Data"	Andhra Pradesh	Week-16	32	0	105	96	73	68	53	91.31	0	399	2452.34	194	96	91.43
Retain	S0025	> 90% Utilize	5/15/2021	Male	May	South	"Voice,Data"	Andhra Pradesh	Week-20	32	1	105	102	61	81	73	90.49	0.3	399	2481.74	215	102	97.14
Retain	S0025	> 90% Utilize	6/14/2021	Male	Jun	South	"Voice,Data"	Andhra Pradesh	Week-25	32	0	105	103	41	60	63	91.42	0	399	2374.86	164	103	98.10
Retain	S0025	< 90 % Utilize	7/14/2021	Male	Jul	South	"Voice,Data"	Andhra Pradesh	Week-29	32	1	105	89	94	58	99	95.33	0.71	399	2661.4	251	89	84.76
Retain	S0025	> 90% Utilize	8/13/2021	Male	Aug	South	"Voice,Data"	Andhra Pradesh	Week-33	32	1	105	101	49	42	67	87.65	0.5	399	2686.71	158	101	96.19
Retain	S0025	< 90 % Utilize	9/12/2021	Male	Sep	South	"Voice,Data"	Andhra Pradesh	Week-38	32	0	105	90	57	92	96	85.92	0	399	4250.61	245	90	85.71
Retain	S0025	> 90% Utilize	10/12/2021	Male	Oct	South	"Voice,Data"	Andhra Pradesh	Week-42	32	2	105	103	56	69	85	98.35	1.46	399	1173.47	210	103	98.10
Retain	S0025	> 90% Utilize	11/11/2021	Male	Nov	South	"Voice,Data"	Andhra Pradesh	Week-46	32	3	105	103	70	98	98	95.67	2.69	399	1757.79	266	103	98.10
Retain	S0025	< 90 % Utilize	12/11/2021	Male	Dec	South	"Voice,Data"	Andhra Pradesh	Week-50	32	3	105	93	88	96	59	98.55	2.31	399	1726.37	243	93	88.57
Retain	S0026	Voice User Only	1/20/2021	Female	Jan	South	"text,voice"	Andhra Pradesh	Week-4	52	2			95	97	87	91.31	1.39	99	1162.84	279	18.5	
Retain	S0026	Voice User Only	2/19/2021	Female	Feb	South	"text,voice"	Andhra Pradesh	Week-8	52	2			85	74	77	90.49	1.84	99	2036.83	236	15	
Retain	S0026	Voice User Only	3/21/2021	Female	Mar	South	"text,voice"	Andhra Pradesh	Week-13	52	0			100	86	72	94.66	0	99	2260.19	258	18.5	
Retain	S0026	Voice User Only	4/20/2021	Female	Apr	South	"text,voice"	Andhra Pradesh	Week-17	52	3			94	82	93	97.89	2.44	99	1655.73	269	21	
Retain	S0026	Voice User Only	5/20/2021	Female	May	South	"text,voice"	Andhra Pradesh	Week-21	52	2			61	62	83	97.33	1.73	99	1781.8	206	19.5	
Retain	S0026	Voice User Only	6/19/2021	Female	Jun	South	"text,voice"	Andhra Pradesh	Week-25	52	2			91	95	83	84.35	1.65	99	1279.35	269	20	
Retain	S0026	Voice User Only	7/19/2021	Female	Jul	South	"text,voice"	Andhra Pradesh	Week-30	52	1			46	89	55	88.39	0.75	99	2499.6	190	13	
Retain	S0026	Voice User Only	8/18/2021	Female	Aug	South	"text,voice"	Andhra Pradesh	Week-34	52	1			92	83	73	95.45	0.87	99	2670.79	248	16.5	
Retain	S0026	Voice User Only	9/17/2021	Female	Sep	South	"text,voice"	Andhra Pradesh	Week-38	52	0			96	92	50	97.37	0	99	2315.35	238	16.5	
Retain	S0026	Voice User Only	10/17/2021	Female	Oct	South	"text,voice"	Andhra Pradesh	Week-43	52	1			63	86	51	97.95	0.45	99	2297.71	200	17.5	
Retain	S0026	Voice User Only	11/16/2021	Female	Nov	South	"text,voice"	Andhra Pradesh	Week-47	52	3			97	41	72	97.88	3	99	1974.34	210	18.5	
Retain	S0026	Voice User Only	12/16/2021	Female	Dec	South	"text,voice"	Andhra Pradesh	Week-51	52	1			83	83	53	90.56	0.4	99	2435.39	219	22.5	
